"tranportador_atrasou","PALLETS","troca_ordem","troc_h_carga","troc_h_descarga","troc_recurso","recurso_extra","isca","retorno","possui_prioridade","numero_acessos","numero_de_macros","numero_manutencao","ultimo_odometro_dia","GR_JORNADA","CIDADE_OPERACO","OPERACAO","ERAS_DESCRICAO","IDADE_CAVALO","IDADE_CARRETA","MARCA_CAVALO","MARCA_CARRETA","numero_paradas_proibidas","VIAG_VALOR_CARGA","VIAG_PESO_TOTAL","VIAG_DISTANCIA","delta_inicio_cadastro","delta_fim_inicio","numero_paradas.rast","numero_paradas.gris"
"1",28,"0","0","0","0","0","0","0","1",1,10,0,188974,"1","BTM","OP MINAS","NV FROTA",2,2,"SCANIA","FACCHINI",0,145600,30000,456.26,1.64472222222222,59.9386111111111,2,6
"1",28,"0","0","0","0","0","0","0","1",1,28,0,131604,"1","BTM","OP MINAS","NV FROTA",2,6,"DAF","FACCHINI",0,26591,9608.6,86.8,4.985,9.22638888888889,4,4
"1",28,"0","0","0","0","0","0","0","0",1,19,0,39700,"1","CVL","SPOT","NV FROTA",0,4,"SCANIA","RANDON",0,43023.12,29369.2,680.19,4.24666666666667,23.6936111111111,6,9
"1",28,"0","0","0","1","0","0","0","1",2,21,0,109350116,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,56036.9,37483.6,267.9,5.52111111111111,7.16722222222222,3,2
"1",28,"0","0","0","0","0","0","0","1",1,12,0,131815,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,57904.22,37483.6,267.9,1.13388888888889,17.7555555555556,2,2
"0",28,"0","0","0","0","0","0","0","0",2,36,0,165276,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,81838.28,18116.65,333.02,0.904722222222222,9.86944444444444,11,3
"1",28,"0","0","0","0","0","0","0","1",1,18,0,456996,"1","CPG","SPOT","NV FROTA",5,7,"MERCEDES-BENZ","FACCHINI",0,22641.32,16330.6,267.79,1.26888888888889,19.1730555555556,2,2
"1",28,"0","0","0","0","0","0","0","0",1,18,0,360921,"1","CVL","SPOT","NV FROTA",3,4,"SCANIA","FACCHINI",0,191267.61,29150.48,1372.2,1.6575,90.3497222222222,4,13
"1",28,"0","0","0","0","0","0","0","0",1,11,0,335119,"1","MGA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,268261.14,32880.7,1372.2,2.08138888888889,60.0736111111111,2,13
"1",44,"0","0","0","0","0","0","0","0",1,10,2,140183,"1","MAR","SPOT","NV FROTA",3,12,"DAF","RANDON",0,196592.44,28378.77,1473.68,0.583888888888889,92.755,2,27
"1",28,"0","0","0","0","0","0","0","0",1,17,0,353010,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,53788,17022.98,536.88,1.34916666666667,29.7113888888889,2,22
"1",28,"0","0","0","0","0","0","0","0",2,21,3,428271,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,43768.11,28104.96,921.86,1.655,38.5122222222222,5,34
"1",28,"0","0","0","0","0","0","0","0",1,15,0,508586,"1","MGA","SPOT","NV FROTA",5,6,"MERCEDES-BENZ","FACCHINI",0,43768.11,28104.96,651.36,0.171388888888889,72.5947222222222,3,14
"1",28,"0","0","0","0","0","0","0","0",1,15,1,193498,"1","CVL","SPOT","NV FROTA",2,5,"SCANIA","FACCHINI",0,89871.18,32015.34,1045.87,1.33833333333333,72.0016666666667,4,15
"0",28,"0","0","0","0","0","0","0","0",1,23,1,378990,"1","CVL","SPOT","NV FROTA",4,4,"DAF","FACCHINI",0,37366.94,29440.32,1045.87,1.76361111111111,78.1027777777778,4,15
"1",28,"0","0","0","0","0","0","0","1",3,32,0,74188064,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,46721.76,31531.2,285.27,0.332777777777778,7.04388888888889,5,8
"1",28,"0","0","0","1","0","0","0","1",2,13,1,211730,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,47211.92,28012,680.58,5.03583333333333,108.726111111111,2,25
"1",28,"0","0","0","0","0","0","0","1",1,31,4,134295,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,54104.96,27508,322.53,4.4725,8.87027777777778,8,4
"1",28,"0","0","0","0","0","0","0","1",1,18,2,37090,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,23878.4,27508,322.53,0.460277777777778,7.52833333333333,3,4
"1",28,"0","0","0","0","0","0","0","0",1,11,0,140508,"1","CVL","SPOT","NV FROTA",2,3,"DAF","FACCHINI",0,33240.48,28516,1188.25,0.108055555555556,92.8983333333333,2,12
"1",28,"0","0","0","0","0","0","0","0",1,14,0,425054,"1","CVL","SPOT","NV FROTA",3,5,"SCANIA","FACCHINI",0,31773.44,30298.4,790.52,1.7375,122.461111111111,4,13
"0",28,"0","0","0","0","0","0","0","1",1,20,0,35523,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,29027.36,29416,413.72,0.624444444444444,87.98,2,10
"1",28,"0","0","0","0","0","0","0","0",1,13,2,354391,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,69750.95,4146.24,199.17,0.374166666666667,22.0386111111111,4,3
"1",28,"0","0","0","0","0","0","0","0",1,16,0,354363,"1","MGA","CROSS","NV FROTA",4,2,"DAF","FACCHINI",0,190194.55,13508.7,448.95,3.30166666666667,58.5194444444444,2,7
"1",28,"0","0","0","0","0","0","0","0",1,14,1,506781,"1","BTM","OP MINAS","NV FROTA",5,2,"MERCEDES-BENZ","FACCHINI",0,161060.07,14744.62,117.39,0.704166666666667,71.7130555555556,3,12
"1",28,"0","0","0","0","0","0","0","0",2,8,1,291726,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,143989.62,16152.08,117.39,0.240555555555556,67.9602777777778,0,12
"1",28,"0","0","0","0","0","0","0","0",1,16,0,333148,"1","CVL","SPOT","NV FROTA",3,1,"SCANIA","FACCHINI",0,69986,30000,464.6,1.74055555555556,47.6369444444444,2,31
"1",28,"0","0","0","0","0","0","0","0",1,7,0,483689,"1","CVL","SPOT","NV FROTA",5,6,"MERCEDES-BENZ","FACCHINI",0,88868,33180,442.3,4.70638888888889,83.1422222222222,0,28
"0",28,"1","0","0","0","0","0","0","0",2,10,1,37668,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,64510.79,27348.84,512.39,0.203611111111111,21.8858333333333,2,27
"1",28,"1","0","0","0","0","0","0","0",1,17,0,163016,"1","CVL","SPOT","NV FROTA",2,2,"SCANIA","JOINVILLE",0,64414.72,25137.84,512.39,4.91194444444444,60.4988888888889,3,27
"1",28,"0","0","0","0","0","0","0","0",1,15,0,285743,"1","MAR","CROSS","NV FROTA",2,3,"SCANIA","FACCHINI",0,222516.84,28945.2,405.95,0.433055555555556,69.3744444444444,4,15
"1",28,"1","0","0","0","0","0","0","0",2,16,1,0,"1","CVL","SPOT","NV FROTA",2,2,"SCANIA","FACCHINI",0,158306.4,26036.64,467.43,0.355833333333333,60.6938888888889,2,6
"1",28,"0","0","0","0","0","0","0","0",1,10,0,347065,"1","CVL","SPOT","NV FROTA",2,2,"SCANIA","FACCHINI",0,89046,30600,354.33,0.717777777777778,28.4508333333333,2,8
"1",28,"0","0","0","0","0","0","0","0",1,7,0,97732,"1","CVL","SPOT","NV FROTA",1,2,"SCANIA","FACCHINI",0,61708.54,16702.08,660.82,0.528611111111111,93.5805555555555,0,22
"1",28,"0","0","0","0","0","0","0","0",1,13,2,282457,"1","CVL","SPOT","NV FROTA",2,1,"SCANIA","FACCHINI",0,148139.78,28038.14,573.2,0.726666666666667,74.2666666666667,3,9
"0",28,"0","0","0","0","0","0","0","0",2,16,1,378436,"1","CVL","SPOT","NV FROTA",3,5,"SCANIA","FACCHINI",0,98710.14,27928.32,583.64,0.328611111111111,48.1422222222222,2,7
"1",28,"0","0","0","0","0","0","0","0",1,14,0,77753,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,103632.06,27928.32,583.64,0.566944444444444,27.5736111111111,1,7
"0",28,"0","0","0","0","0","1","0","0",1,17,0,357317,"1","PG","DEDICADO","ALTO",5,2,"DAF","FACCHINI",0,347303.84,30212,490.66,1.35111111111111,71.8527777777778,3,9
"1",28,"0","0","0","0","0","1","0","0",1,19,0,304515,"1","PG","DEDICADO","ALTO",2,5,"DAF","FACCHINI",0,242093.72,31785.52,555.12,0.596388888888889,91.5505555555556,4,38
"1",28,"0","0","0","0","0","1","0","0",1,16,0,383447,"1","PG","DEDICADO","ALTO",4,2,"DAF","FACCHINI",0,125236.84,31625.36,675.45,1.01583333333333,97.9183333333333,3,9
"1",28,"0","0","0","0","0","1","0","0",1,19,0,374765,"1","PG","DEDICADO","ALTO",5,5,"DAF","FACCHINI",0,210728.43,32571.74,589.51,0.67,67.4925,4,35
"1",28,"0","0","0","0","0","1","0","0",2,10,0,301699,"1","PG","DEDICADO","ALTO",4,3,"DAF","FACCHINI",0,297278.08,29266.22,526.68,4.80138888888889,71.0961111111111,2,36
"1",28,"0","0","0","0","0","1","0","0",1,13,0,387489,"1","PG","DEDICADO","ALTO",4,2,"DAF","FACCHINI",0,324158.72,29382.91,552.7,47.0366666666667,27.1927777777778,3,37
"1",28,"0","0","0","0","0","0","0","0",2,20,0,193443,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,136287.72,31489.64,1077.71,0.274444444444444,115.054444444444,2,0
"1",26,"0","0","0","0","0","0","0","0",2,16,2,425159,"1","MAR","CROSS","NV FROTA",5,12,"MERCEDES-BENZ","RANDON",0,228452.88,28154.59,166.84,0.615833333333333,81.0886111111111,3,6
"1",26,"0","0","0","0","0","0","0","1",2,33,0,420501,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,42030.77,34806.2,41.83,0.968333333333333,1.01722222222222,1,10
"1",26,"0","0","0","0","0","0","0","1",1,16,0,268840,"1","CVL","SPOT","NV FROTA",2,5,"SCANIA","FACCHINI",0,42030.77,34806.2,152.95,0.159722222222222,4.695,2,18
"1",26,"0","0","0","0","0","0","0","1",1,18,0,465311,"1","CVL","SPOT","NV FROTA",6,2,"DAF","FACCHINI",0,42030.77,34806.2,152.95,1.60111111111111,5.02444444444444,3,18
"1",26,"0","0","0","0","0","0","0","1",1,19,0,119168,"1","CTA","CROSS","NV FROTA",2,5,"DAF","FACCHINI",0,44791.75,34657.38,41.83,1.74416666666667,0.9,2,10
"0",28,"0","0","0","0","1","0","0","0",1,12,0,210859,"1","CVL","SPOT","NV FROTA",2,4,"SCANIA","FACCHINI",0,22490,16328,448.73,0.568333333333333,23.4161111111111,2,22
"0",26,"0","0","0","0","0","0","0","0",2,44,0,210931,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,42030.77,34806.2,41.83,1.53638888888889,2.61694444444444,0,10
"0",26.5,"0","0","0","0","0","0","0","1",1,17,0,132324,"1","CVL","SPOT","NV FROTA",2,4,"SCANIA","FACCHINI",0,83922.57,32044.68,551.24,0.116666666666667,65.2722222222222,3,42
"1",26,"0","0","0","0","0","0","0","0",2,44,0,210931,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,45263.9,37483.6,41.83,0.2225,59.1716666666667,0,10
"1",28,"0","0","0","0","1","0","0","0",1,11,2,32617,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,48397.27,29624,551.24,0.559444444444444,46.7880555555556,3,42
"1",27.083,"0","0","0","0","0","0","0","1",2,44,0,210931,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,105978.8,29834.72,50.41,0.0369444444444444,1.77861111111111,0,10
"1",27,"0","0","0","0","0","0","0","1",2,33,0,420501,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,49913.88,35781.58,50.41,0.908888888888889,0.834444444444444,1,10
"1",26.702,"0","0","0","0","0","0","0","1",2,32,0,58979,"1","PG","CROSS","NV FROTA",0,5,"SCANIA","FACCHINI",0,121228.06,32277.36,113.73,0.970833333333333,3.09583333333333,6,8
"0",28,"0","0","0","0","0","0","0","1",2,44,0,210931,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,65278.16,29750.63,50.41,1.40277777777778,0.151666666666667,0,10
"1",28,"0","0","0","0","0","0","0","1",1,19,0,119168,"1","CTA","CROSS","NV FROTA",2,5,"DAF","FACCHINI",0,59243.88,32533.09,50.41,1.36055555555556,0.996111111111111,2,10
"0",28,"0","0","0","0","0","0","0","0",1,19,3,74628,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,116604.39,29248.75,559.64,1.10444444444444,53.9094444444444,4,4
"1",28,"0","0","0","0","0","0","0","0",1,10,0,148420,"1","CVL","SPOT","NV FROTA",2,1,"SCANIA","FACCHINI",0,84515.68,34806.2,536.11,1.11388888888889,59.7222222222222,1,14
"0",28,"0","0","0","0","0","0","0","0",1,9,0,438662,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,38619.62,32832.8,536.11,0.703333333333333,59.7236111111111,1,14
"1",28,"0","0","0","0","0","0","0","1",1,21,1,175525,"1","CVL","SPOT","NV FROTA",2,6,"SCANIA","FACCHINI",0,52189.1,28777.86,274.88,0.2625,6.47916666666667,5,15
"1",27.699,"0","0","0","0","0","0","0","1",2,22,5,134568,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,120184.75,30038.7,274.88,0.108611111111111,7.29,5,15
"1",27,"0","0","0","0","0","0","0","1",3,39,3,286844,"1","MGA","SPOT","NV FROTA",3,6,"SCANIA","FACCHINI",0,48808.36,33672.3,274.88,0.385833333333333,6.87027777777778,9,15
"1",26.119,"0","0","0","0","0","0","0","1",1,18,0,368367,"1","CVL","SPOT","NV FROTA",4,2,"MERCEDES-BENZ","FACCHINI",0,84268.32,24726.32,598.72,0.586388888888889,62.9133333333333,3,7
"1",27,"0","0","0","0","0","0","0","1",1,9,0,409369,"1","CVL","SPOT","NV FROTA",5,6,"DAF","FACCHINI",0,46570.24,34146.44,274.88,0.321388888888889,50.3522222222222,1,15
"1",26,"0","0","0","0","0","0","0","0",1,16,0,364305,"1","CVL","SPOT","NV FROTA",4,0,"DAF","FACCHINI",0,60700.5,25804.44,859.84,1.31444444444444,49.0258333333333,2,35
"1",27,"0","0","0","0","0","0","0","1",1,19,0,96672,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,99638.62,33650.64,274.88,0.919166666666667,19.6686111111111,1,15
"1",27,"0","0","0","0","0","0","0","1",3,15,0,49074,"1","CVL","CROSS","NV FROTA",0,5,"SCANIA","FACCHINI",0,138193.58,33621.3,274.88,0.2675,4.50388888888889,2,15
"1",28,"0","0","0","0","0","0","0","1",3,15,0,49074,"1","CVL","CROSS","NV FROTA",0,5,"SCANIA","FACCHINI",0,50552,19048,269.38,0.146388888888889,6.19194444444444,2,13
"1",28,"0","0","0","0","0","0","0","1",2,8,0,396867,"1","CVL","SPOT","NV FROTA",4,6,"MERCEDES-BENZ","FACCHINI",0,34515.97,24920.56,450.01,3.06,71.1066666666667,0,26
"0",26.621,"1","0","0","0","0","0","0","1",2,27,0,329328,"1","MAR","CROSS","NV FROTA",2,2,"SCANIA","FACCHINI",0,92401.36,32304.72,197.9,0.151944444444444,3.27,5,6
"0",28,"0","0","0","0","0","0","0","1",2,30,0,150388,"1","MAR","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,60763.3,32586.54,206.33,0.203333333333333,4.27305555555556,6,4
"1",28,"0","0","0","0","0","0","0","1",1,19,0,305386,"1","MAR","CROSS","NV FROTA",2,3,"SCANIA","FACCHINI",0,108677.42,29661.48,205.96,0.0975,3.52166666666667,4,4
"0",28,"0","0","0","0","0","0","0","1",3,35,1,150833,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,111306.65,32028.57,205.96,0.365,6.43166666666667,5,4
"1",28,"0","0","0","0","0","0","0","1",1,15,0,87848,"1","BTM","OP MINAS","NV FROTA",1,4,"DAF","NOMA",0,89011.01,30288.95,206.33,0.605277777777778,7.695,2,4
"0",28,"0","0","0","0","0","0","0","1",2,34,0,143891,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,89518.97,34480.8,205.96,0.639444444444444,4.44138888888889,6,4
"0",28,"0","0","0","0","0","0","0","1",2,33,0,80822176,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,116696.55,32214,205.96,0.783333333333333,6.00527777777778,6,4
"1",28,"0","0","0","0","0","0","0","1",2,12,0,340834,"1","MAR","CROSS","NV FROTA",2,2,"SCANIA","FACCHINI",0,86250.5,34153.16,197.9,0.581944444444444,46.4744444444444,3,6
"0",28,"0","0","0","0","0","0","0","1",2,29,0,108541,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,55982.27,32210.82,175.09,0.203055555555556,4.73444444444444,6,4
"0",26,"0","0","0","0","0","0","0","1",2,33,0,151465,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,44689.13,34806.2,205.96,0.213611111111111,3.76583333333333,8,4
"1",27,"0","0","0","0","0","0","0","0",1,13,0,74188472,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,61362.37,36283.76,205.96,0.106944444444444,3.59638888888889,2,4
"0",27.024,"0","0","0","0","0","0","0","0",4,29,2,149194,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,84207.66,29921.87,205.96,0.100555555555556,3.99166666666667,2,4
"1",27,"0","0","0","0","0","0","0","1",1,18,2,108898,"1","MAR","CROSS","NV FROTA",1,7,"DAF","FACCHINI",0,60457.48,34746.52,175.09,0.498055555555556,1.75972222222222,4,4
"1",27,"0","0","0","0","0","0","0","1",2,31,1,160373,"1","MAR","CROSS","NV FROTA",1,12,"SCANIA","RANDON",0,87376.88,34956.44,205.96,0.513888888888889,1.80166666666667,7,4
"1",28,"0","0","0","0","0","0","0","1",2,37,2,153283,"1","MAR","CROSS","NV FROTA",1,8,"DAF","FACCHINI",0,95596.11,34349.89,175.09,0.446388888888889,1.34027777777778,7,4
"1",28,"0","0","0","0","0","0","0","1",2,16,2,354410,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,103922.42,29642.2,578.63,0.498333333333333,51.0166666666667,3,28
"0",26,"0","0","0","0","0","0","0","0",1,13,0,347232,"1","CVL","SPOT","NV FROTA",2,2,"SCANIA","FACCHINI",0,100721.63,35078.68,501.96,0.459166666666667,89.0447222222222,2,22
"1",28,"0","0","0","0","0","0","0","1",2,14,1,330097,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,108361.08,29913,311.18,0.624444444444444,48.0013888888889,4,12
"0",26,"0","1","0","0","0","0","0","1",2,27,0,329328,"1","MAR","CROSS","NV FROTA",2,2,"SCANIA","FACCHINI",0,45498.65,34806.2,205.96,23.9297222222222,18.6869444444444,5,4
"1",28,"0","0","1","0","0","0","0","1",1,18,2,108898,"1","MAR","CROSS","NV FROTA",1,7,"DAF","FACCHINI",0,68285,5199,175.06,0.528333333333333,11.6147222222222,4,4
"0",28,"0","0","0","0","0","0","0","1",4,29,2,149194,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,64933,10639,206.25,0.480277777777778,43.2436111111111,2,4
"1",28,"0","0","0","0","0","0","0","0",1,23,6,650763,"1","CVL","SPOT","NV FROTA",7,5,"MERCEDES-BENZ","FACCHINI",0,327955.59,29719.95,675.33,1.7625,44.64,6,6
"1",28,"0","0","0","0","0","0","0","1",1,11,0,140087,"1","BTM","OP MINAS","NV FROTA",2,2,"DAF","FACCHINI",0,90540.22,30963.6,223.89,0.7975,66.855,2,1
"1",28,"0","0","0","0","0","0","0","1",1,9,0,82937,"1","CVL","SPOT","NV FROTA",1,6,"DAF","FACCHINI",0,100116.51,29913,319.25,0.631666666666667,67.1069444444445,1,7
"1",28,"0","0","0","0","0","0","0","1",1,15,0,140755,"1","BTM","OP MINAS","NV FROTA",2,7,"DAF","FACCHINI",0,73100.6,28353.46,58.24,1.20277777777778,33.6091666666667,2,1
"1",28,"0","0","0","0","0","0","0","1",1,7,0,128391,"1","BTM","OP MINAS","NV FROTA",2,6,"DAF","FACCHINI",0,99934.51,29913,141.51,0.9125,51.4016666666667,0,3
"1",28,"0","0","0","0","0","0","0","1",1,11,0,122672,"1","BTM","OP MINAS","NV FROTA",2,3,"DAF","FACCHINI",0,60143.66,33442.08,58.24,4.96777777777778,2.98777777777778,1,1
"1",28,"0","0","0","0","0","0","0","1",1,8,1,97113,"1","BTM","OP MINAS","NV FROTA",1,5,"DAF","FACCHINI",0,75407.97,30294.86,141.51,1.30694444444444,53.1322222222222,1,3
"1",28,"0","0","0","0","0","0","0","1",1,14,0,131725,"1","BTM","OP MINAS","NV FROTA",2,6,"DAF","FACCHINI",0,85235.4,29024.42,141.51,1.42277777777778,51.9433333333333,1,3
"1",28,"0","0","0","0","0","0","0","1",1,14,0,130696,"1","MAR","CROSS","NV FROTA",2,7,"DAF","FACCHINI",0,99934.51,29913,74.03,1.23055555555556,46.8580555555556,1,3
"0",28,"0","0","0","0","0","0","0","1",1,22,2,176616,"1","MGA","CROSS","NV FROTA",2,7,"DAF","FACCHINI",0,59234.27,28262.43,58.24,0.356111111111111,0.171944444444444,3,1
"0",28,"0","0","0","0","0","0","0","1",2,15,0,135148,"0","CVL","SPOT","NV FROTA",2,5,"DAF","FACCHINI",0,73982.37,32189.3,74.03,0.448055555555556,60.7283333333333,1,3
"1",28,"0","0","0","0","0","0","0","1",2,16,3,153044,"1","BTM","OP MINAS","NV FROTA",1,6,"DAF","FACCHINI",0,73982.37,32189.3,141.51,0.659722222222222,45.555,4,3
"1",28,"0","0","0","0","0","0","0","1",2,15,0,135148,"0","CVL","SPOT","NV FROTA",2,5,"DAF","FACCHINI",0,8190,19500,223.48,0.521111111111111,4.66972222222222,1,1
"1",28,"1","0","0","1","0","0","0","1",2,21,0,109350639,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,396046.16,34634.23,267.9,0.186666666666667,47.4566666666667,3,2
"1",28,"0","0","0","0","0","0","0","1",1,13,0,457249,"1","CPG","SPOT","NV FROTA",5,7,"MERCEDES-BENZ","FACCHINI",0,176589.03,32455.97,267.9,26.5783333333333,20.34,0,2
"1",28,"0","0","0","0","0","0","0","1",3,28,0,166254,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,44288.73,28234.18,267.9,0.406944444444444,4.78916666666667,6,2
"0",28,"0","0","0","0","0","0","0","1",2,21,0,109350639,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,37870.18,18201.7,267.79,0.275,9.74944444444444,3,2
"0",28,"0","0","0","0","0","0","0","1",3,28,0,166254,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,25134.96,17295.6,267.79,0.9975,43.0258333333333,6,2
"1",28,"0","0","0","0","0","0","0","0",4,34,0,165987,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,117432.55,23722.95,345.68,3.9475,31.9861111111111,6,4
"0",28,"0","0","0","0","0","0","0","0",3,34,0,172710,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,105419.15,20554.82,334.8,0.817222222222222,32.5038888888889,10,3
"1",28,"0","0","0","0","0","0","0","0",2,17,0,298678,"1","CVL","SPOT","NV FROTA",3,6,"SCANIA","FACCHINI",0,51136.64,25277.76,453.56,0.482777777777778,66.5327777777778,5,24
"1",28,"0","0","0","0","0","0","0","0",1,10,0,88592,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,51389.36,22300.06,453.56,1.58388888888889,46.8527777777778,2,24
"1",28,"0","0","0","0","0","0","0","0",2,14,0,37795,"1","MAR","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,83559.65,32189.68,469.75,15.8527777777778,34.8594444444444,3,31
"1",28,"0","0","0","0","0","0","0","0",2,12,0,566161,"1","CVL","SPOT","NV FROTA",5,6,"MERCEDES-BENZ","FACCHINI",0,94886.19,33924.8,469.75,0.444166666666667,66.0297222222222,3,31
"0",28,"0","0","0","0","0","0","0","0",1,16,1,134033,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,81613.55,28603.82,1033.05,0.224444444444444,45.145,3,12
"0",28,"0","0","0","1","0","0","0","1",3,32,1,105357,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,62969.56,30717.2,294.3,1.23305555555556,6.19111111111111,7,6
"1",28,"0","1","0","0","0","0","0","1",1,20,5,136722,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,51898.08,31656,285.27,1.2875,49.7369444444444,6,8
"0",28,"0","1","0","0","0","0","0","1",1,20,0,164155,"1","MAR","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,22919.68,32771.2,322.53,1.31861111111111,3.14,5,4
"1",26,"0","0","0","0","0","0","0","1",1,12,2,233613,"1","CVL","SPOT","NV FROTA",2,8,"DAF","FACCHINI",0,30206.4,31440,322.53,0.185833333333333,52.6255555555556,3,4
"1",26,"0","0","0","0","0","0","0","1",1,23,0,37292,"1","CVL","SPOT","NV FROTA",0,4,"SCANIA","RANDON",0,85390.34,22166.56,95.63,0.629166666666667,21.5538888888889,3,4
"1",26,"0","0","0","0","0","0","0","1",1,25,0,175916,"1","CVL","SPOT","NV FROTA",2,6,"SCANIA","FACCHINI",0,85390.34,22166.56,95.63,2.02888888888889,6.10611111111111,4,4
"1",26,"0","0","0","0","0","0","0","1",1,17,2,429273,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,85390.34,22166.56,95.63,3.48277777777778,3.81527777777778,3,4
"1",26,"0","0","0","0","0","0","0","1",1,16,0,97072,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,85390.34,22166.56,95.63,0.685,2.39361111111111,2,4
"0",26,"0","0","0","0","0","0","0","1",1,23,0,37292,"1","CVL","SPOT","NV FROTA",0,4,"SCANIA","RANDON",0,85551.51,22166.56,95.63,0.884166666666667,6.29666666666667,3,4
"1",26,"0","0","0","0","0","0","0","1",1,25,0,175916,"1","CVL","SPOT","NV FROTA",2,6,"SCANIA","FACCHINI",0,85551.51,22166.56,95.63,0.815277777777778,21.3930555555556,4,4
"1",27,"0","0","0","0","0","0","0","1",1,12,0,98890,"1","MAR","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,79088.17,32971.32,175.09,0.558611111111111,8.60222222222222,2,4
"1",27,"0","0","0","0","0","0","0","1",2,27,0,146849,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,95348.75,33806.4,175.09,1.81222222222222,3.1475,7,4
"1",28,"0","0","0","0","0","0","0","1",2,22,1,159062,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,97168.85,34267.99,175.09,0.833888888888889,8.21333333333333,6,4
"1",28,"0","0","0","0","0","0","0","1",1,16,0,80822526,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,116696.55,32214,175.09,1.55361111111111,7.4875,3,4
"1",28,"0","0","0","0","0","0","0","1",1,8,0,305395,"1","MAR","CROSS","NV FROTA",2,3,"SCANIA","FACCHINI",0,101676.92,33630.6,206.33,0.606944444444444,29.3930555555556,1,4
"1",28,"0","0","0","0","0","0","0","1",1,17,0,144241,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,116696.55,32214,175.09,1.8325,4.06722222222222,4,4
